0	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_individuales/001.txt	1.073998496402105E-5	1.073998496402105E-5	1.073998496402105E-5	0.0386209859306197	0.004253034045752336	8.69938782085705E-4	0.16696380625067123	0.03700998818601654	1.073998496402105E-5	1.073998496402105E-5	0.008334228332080335	0.3502953495865106	0.09097841263022231	1.073998496402105E-5	0.17641499301900976	4.940393083449683E-4	0.0011384384061862312	6.014391579851788E-4	0.0019439372784878103	0.09291160992374611	0.013059821716249597	0.0036623348727311783	0.011985823219847492	3.3293953388465256E-4	6.44399097841263E-5
1	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_individuales/002.txt	0.6770514789343661	1.3353809174066904E-5	1.3353809174066904E-5	0.0037524203779128	3.471990385257395E-4	1.3353809174066904E-5	0.047753221606463246	0.04768645256059291	1.3353809174066904E-5	8.012285504440141E-5	8.14582359618081E-4	2.1366094678507047E-4	0.018908993790478733	0.006356413166855846	0.18489684182413033	1.3353809174066904E-5	6.142752220070775E-4	1.3353809174066904E-5	0.0051545703411898245	0.002216732322895106	1.3353809174066904E-5	1.3353809174066904E-5	4.1396808439607397E-4	4.1396808439607397E-4	0.003218268010950124
2	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_individuales/003.txt	9.905774341628412E-4	1.449625513409036E-4	1.449625513409036E-4	0.011258758154143513	7.48973181928002E-4	2.4160425223483936E-5	0.07769992751872433	0.019594104856245468	2.4160425223483936E-5	2.4160425223483936E-5	2.4160425223483936E-5	2.4160425223483936E-5	0.1744624305387775	5.073689296931626E-4	0.14208746073930903	2.4160425223483936E-5	2.4160425223483936E-5	2.4160425223483936E-5	2.4160425223483936E-5	0.48287025851654986	2.4160425223483936E-5	0.08881372312152694	2.4160425223483936E-5	2.4160425223483936E-5	3.86566803575743E-4
3	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_individuales/004.txt	3.2286469034341066E-4	2.9351335485764603E-5	1.761080129145876E-4	0.07472850014675668	0.01000880540064573	0.00223070149691811	0.09468740827707661	0.061667155855591425	1.761080129145876E-4	0.0025242148517757557	0.13812738479600822	0.010155562078074552	0.08778984443792193	0.01000880540064573	0.3102729674200176	0.0020839448194892867	0.00223070149691811	1.761080129145876E-4	0.003404754916348694	0.028500146756677426	0.1461990020545935	2.9351335485764603E-5	6.163780452010567E-4	0.008247725271499853	0.0056061050777810395
4	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_individuales/005.txt	0.0038418583873129327	0.015233415233415233	2.680366316729953E-4	0.0630332812150994	0.010989501898592808	0.04605762787580969	0.02796515523788251	0.011882957337502793	4.4672771945499224E-5	4.4672771945499224E-5	4.4672771945499224E-5	0.029081974536519988	0.3650212195666741	0.0036184945275854366	0.26450748268930085	0.005628769265132901	0.02506142506142506	0.05186508822872459	0.011882957337502793	4.4672771945499224E-5	2.680366316729953E-4	0.0076390440026803666	9.381282108554837E-4	0.04717444717444717	0.007862407862407862
5	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_individuales/006.txt	5.594778207006794E-4	2.6641800985746637E-5	1.598508059144798E-4	0.06503263620620754	2.93059810843213E-4	0.010283735180498202	0.11005727987211936	0.08408152391101639	2.6641800985746637E-5	0.012415079259357933	0.03412814706274144	0.012548288264286667	0.21795657386439324	0.0012255228453443452	0.1885173837751432	2.6641800985746637E-5	2.6641800985746637E-5	2.6641800985746637E-5	0.0021579858798454776	0.09313973624617025	0.024403889702943916	0.003756493938990276	0.027734114826162247	0.11138936992140669	2.6641800985746637E-5
6	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_individuales/007.txt	1.6813787305590584E-5	0.30308532997057586	0.005901639344262295	0.0691214796132829	1.6813787305590584E-5	0.003295502311895755	0.05138293400588483	0.008928121059268601	3.5308953341740227E-4	0.0018663303909205549	1.6813787305590584E-5	1.6813787305590584E-5	0.20430432955023117	0.005733501471206389	0.15806641445985709	1.6813787305590584E-5	0.0013619167717528373	0.11989911727616646	0.0014459857082807902	0.05432534678436318	0.006153846153846154	1.6813787305590584E-5	3.5308953341740227E-4	0.0013619167717528373	0.0029592265657839433
7	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_individuales/008.txt	0.7139310522253667	1.2863390789812194E-5	1.2863390789812194E-5	0.002971443272446617	1.2863390789812194E-5	1.2863390789812194E-5	0.006637509647543093	0.05866992539233342	1.2863390789812194E-5	1.2863390789812194E-5	1.2863390789812194E-5	2.058142526369951E-4	0.004579367121173142	0.0036789297658862876	0.20344738873166965	7.718034473887317E-5	4.63082068433239E-4	0.0010419346539747877	0.0022639567790069463	1.4149729868793414E-4	1.4149729868793414E-4	1.2863390789812194E-5	7.718034473887317E-5	7.718034473887317E-5	0.0014921533316182144
8	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_individuales/009.txt	0.6801001733769987	0.0010402619919090733	1.2842740640852759E-5	0.002452963462402877	0.0028382456816284595	1.2842740640852759E-5	0.0793809799011109	0.009837539330893211	1.2842740640852759E-5	2.696975534579079E-4	1.2842740640852759E-5	9.118345855005458E-4	0.0037372375264881526	0.0029024593848327234	0.18848006164515507	0.0014255442111346561	1.2842740640852759E-5	0.009709111924484684	0.0028382456816284595	1.2842740640852759E-5	0.013497720413536248	1.2842740640852759E-5	1.4127014704938036E-4	2.0548385025364414E-4	1.4127014704938036E-4
9	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_individuales/010.txt	2.9810702042033093E-5	2.9810702042033093E-5	0.001967506334774184	0.017916231927261887	1.7886421225219852E-4	2.9810702042033093E-5	0.14759278581010585	0.014040840661797586	2.9810702042033093E-5	2.9810702042033093E-5	0.004203308987926665	0.2474586376509167	0.1796392905052914	6.260247428826949E-4	0.14953048144283798	2.9810702042033093E-5	0.005991951110448652	2.9810702042033093E-5	2.9810702042033093E-5	0.209002832016694	2.9810702042033093E-5	1.7886421225219852E-4	6.260247428826949E-4	2.9810702042033093E-5	0.02074824862125503
